"name","dept","area","count","adjustedcount","year"
Einat Minkov,Carnegie Mellon University,mobisys,1.0,0.125,2010
Einat Minkov,Carnegie Mellon University,naacl,1.0,0.25,2006
Einat Minkov,Carnegie Mellon University,sigir,1.0,0.33333,2006
Einat Minkov,Carnegie Mellon University,tsc,1.0,0.25,2020
Eithne Quinn,The University of Manchester,socnet,1.0,0.33333,2020
Elena Paslaru Bontas Simperl,University of Southampton,aaai,1.0,0.2,2015
Elena Paslaru Bontas Simperl,University of Southampton,chiconf,1.0,0.16667,2015
Elena Paslaru Bontas Simperl,University of Southampton,chiconf,1.0,0.25,2017
Elena Paslaru Bontas Simperl,University of Southampton,chiconf,1.0,0.25,2019
Elena Paslaru Bontas Simperl,University of Southampton,tsc,1.0,0.2,2018
Elena Paslaru Bontas Simperl,University of Southampton,tsc,1.0,0.5,2019
Elena Paslaru Bontas Simperl,University of Southampton,www,1.0,0.25,2015
Elisa Bertino,Purdue University,aaai,1.0,0.2,2019
Elisa Bertino,Purdue University,aaai,1.0,0.2,2020
Elisa Bertino,Purdue University,ccs,2.0,0.66667,1993
Elisa Bertino,Purdue University,ccs,1.0,0.33333,1994
Elisa Bertino,Purdue University,ccs,2.0,0.58333,1996
Elisa Bertino,Purdue University,ccs,1.0,0.33333,2002
Elisa Bertino,Purdue University,ccs,1.0,0.33333,2005
Elisa Bertino,Purdue University,ccs,1.0,0.2,2019
Elisa Bertino,Purdue University,icde,1.0,1.0,1991
Elisa Bertino,Purdue University,icde,1.0,1.0,1992
Elisa Bertino,Purdue University,icde,1.0,0.25,1994
Elisa Bertino,Purdue University,icde,1.0,0.5,1996
Elisa Bertino,Purdue University,icde,1.0,0.33333,1999
Elisa Bertino,Purdue University,icde,1.0,0.25,2005
Elisa Bertino,Purdue University,icde,3.0,0.83333,2008
Elisa Bertino,Purdue University,icde,1.0,0.33333,2009
Elisa Bertino,Purdue University,icde,2.0,0.75,2010
Elisa Bertino,Purdue University,icde,2.0,0.5,2012
Elisa Bertino,Purdue University,icde,1.0,0.25,2014
Elisa Bertino,Purdue University,icde,1.0,0.25,2015
Elisa Bertino,Purdue University,icde,1.0,0.25,2016
Elisa Bertino,Purdue University,icde,3.0,1.0833,2020
Elisa Bertino,Purdue University,icse,1.0,0.14286,2021
Elisa Bertino,Purdue University,ndss,1.0,0.25,2018
Elisa Bertino,Purdue University,ndss,1.0,0.2,2019
Elisa Bertino,Purdue University,oakland,1.0,0.33333,1993
Elisa Bertino,Purdue University,oakland,1.0,0.33333,1994
Elisa Bertino,Purdue University,oakland,1.0,0.33333,1996
Elisa Bertino,Purdue University,oakland,1.0,0.25,1997
Elisa Bertino,Purdue University,oopsla,1.0,0.5,1998
Elisa Bertino,Purdue University,pets,1.0,0.33333,2004
Elisa Bertino,Purdue University,pets,1.0,0.25,2005
Elisa Bertino,Purdue University,pets,2.0,0.5,2006
Elisa Bertino,Purdue University,pets,1.0,0.2,2020
Elisa Bertino,Purdue University,pods,1.0,0.5,1996
Elisa Bertino,Purdue University,sensys,1.0,0.33333,2014
Elisa Bertino,Purdue University,siggraph,1.0,0.2,2003
Elisa Bertino,Purdue University,sigir,1.0,0.33333,2021
Elisa Bertino,Purdue University,sigmod,1.0,0.33333,1989
Elisa Bertino,Purdue University,sigmod,1.0,0.25,1995
Elisa Bertino,Purdue University,sigmod,1.0,0.25,1997
Elisa Bertino,Purdue University,sigmod,1.0,0.25,2007
Elisa Bertino,Purdue University,tsc,1.0,0.25,2018
Elisa Bertino,Purdue University,vldb,1.0,0.125,1984
Elisa Bertino,Purdue University,vldb,1.0,0.25,1996
Elisa Bertino,Purdue University,vldb,1.0,0.14286,2007
Elisa Bertino,Purdue University,vldb,1.0,0.5,2008
Elisa Bertino,Purdue University,vldb,1.0,0.33333,2009
Elisa Bertino,Purdue University,www,1.0,0.25,2006
Elisa Bertino,Purdue University,www,1.0,0.14286,2019
Ella M. Atkins,University of Michigan,aaai,1.0,0.33333,1997
Ella M. Atkins,University of Michigan,aaai,1.0,0.5,2016
Ella M. Atkins,University of Michigan,icra,1.0,0.16667,2019
Ella M. Atkins,University of Michigan,ijcai,1.0,0.25,1997
Ella M. Atkins,University of Michigan,iros,1.0,0.2,2019
Ella M. Atkins,University of Michigan,rtas,1.0,0.14286,2008
Ella M. Atkins,University of Michigan,tcss,1.0,0.5,2021
Emma McBryde,University of Melbourne,socnet,1.0,0.11111,2013
Emmanuel Lazega,Sciences Po,socnet,1.0,0.5,1999
Emmanuel Lazega,Sciences Po,socnet,1.0,0.25,2008
Emmanuel Lazega,Sciences Po,socnet,1.0,0.25,2012
Emmanuel Lazega,Sciences Po,socnet,1.0,0.25,2013
Emmanuel Lazega,Sciences Po,socnet,3.0,0.75,2016
Emmanuel Lazega,Sciences Po,socnet,1.0,0.33333,2017
Erez Shmueli,Tel Aviv University,tcss,2.0,0.41667,2014
Erez Shmueli,Tel Aviv University,tcss,1.0,0.33333,2018
Erez Shmueli,Tel Aviv University,ubicomp,1.0,0.5,2017
Erez Shmueli,Tel Aviv University,ubicomp,1.0,0.25,2018
Erez Shmueli,Tel Aviv University,www,1.0,0.25,2012
Eric D. Widmer,Université de Genève,socnet,1.0,0.33333,2016
Eric Horvitz,Microsoft Research,aaai,1.0,0.5,1987
Eric Horvitz,Microsoft Research,aaai,1.0,1.0,1988
Eric Horvitz,Microsoft Research,aaai,1.0,1.0,1997
Eric Horvitz,Microsoft Research,aaai,1.0,0.33333,2000
Eric Horvitz,Microsoft Research,aaai,1.0,0.2,2002
Eric Horvitz,Microsoft Research,aaai,1.0,0.33333,2004
Eric Horvitz,Microsoft Research,aaai,1.0,0.33333,2006
Eric Horvitz,Microsoft Research,aaai,1.0,0.5,2008
Eric Horvitz,Microsoft Research,aaai,1.0,0.5,2010
Eric Horvitz,Microsoft Research,aaai,2.0,0.5,2012
Eric Horvitz,Microsoft Research,aaai,1.0,0.33333,2013
Eric Horvitz,Microsoft Research,aaai,2.0,0.58333,2014
Eric Horvitz,Microsoft Research,aaai,4.0,1.5,2017
Eric Horvitz,Microsoft Research,aaai,1.0,0.2,2018
Eric Horvitz,Microsoft Research,aaai,5.0,1.5333,2019
Eric Horvitz,Microsoft Research,aaai,1.0,0.14286,2020
Eric Horvitz,Microsoft Research,aaai,1.0,0.2,2021
Eric Horvitz,Microsoft Research,acl,1.0,0.5,2001
Eric Horvitz,Microsoft Research,acl,1.0,0.2,2020
Eric Horvitz,Microsoft Research,chiconf,1.0,1.0,1999
Eric Horvitz,Microsoft Research,chiconf,1.0,0.33333,2004
Eric Horvitz,Microsoft Research,chiconf,1.0,0.5,2007
Eric Horvitz,Microsoft Research,chiconf,1.0,0.5,2008
Eric Horvitz,Microsoft Research,chiconf,3.0,1.0833,2010
Eric Horvitz,Microsoft Research,chiconf,1.0,0.25,2011
Eric Horvitz,Microsoft Research,chiconf,2.0,0.36667,2012
Eric Horvitz,Microsoft Research,chiconf,1.0,0.33333,2013
Eric Horvitz,Microsoft Research,chiconf,1.0,0.33333,2015
Eric Horvitz,Microsoft Research,chiconf,1.0,0.25,2016
Eric Horvitz,Microsoft Research,chiconf,1.0,0.076923,2019
Eric Horvitz,Microsoft Research,cvpr,1.0,0.25,2012
Eric Horvitz,Microsoft Research,cvpr,1.0,0.14286,2020
Eric Horvitz,Microsoft Research,ec,1.0,0.16667,2012
Eric Horvitz,Microsoft Research,emnlp,1.0,0.5,2016
Eric Horvitz,Microsoft Research,emnlp,1.0,0.2,2017
Eric Horvitz,Microsoft Research,icml,1.0,0.25,2000
Eric Horvitz,Microsoft Research,icml,1.0,0.16667,2021
Eric Horvitz,Microsoft Research,ijcai,1.0,0.33333,1989
Eric Horvitz,Microsoft Research,ijcai,1.0,1.0,1999
Eric Horvitz,Microsoft Research,ijcai,2.0,0.66667,2007
Eric Horvitz,Microsoft Research,ijcai,1.0,0.5,2009
Eric Horvitz,Microsoft Research,ijcai,2.0,0.58333,2013
Eric Horvitz,Microsoft Research,ijcai,2.0,0.45,2015
Eric Horvitz,Microsoft Research,ijcai,1.0,0.16667,2016
Eric Horvitz,Microsoft Research,ijcai,1.0,0.33333,2020
Eric Horvitz,Microsoft Research,kdd,1.0,0.33333,2012
Eric Horvitz,Microsoft Research,kdd,2.0,0.66667,2015
Eric Horvitz,Microsoft Research,kdd,1.0,0.33333,2016
Eric Horvitz,Microsoft Research,kdd,1.0,0.2,2020
Eric Horvitz,Microsoft Research,naacl,1.0,0.5,2004
Eric Horvitz,Microsoft Research,naacl,1.0,0.11111,2021
Eric Horvitz,Microsoft Research,nips,1.0,0.5,2009
Eric Horvitz,Microsoft Research,nips,1.0,0.33333,2012
Eric Horvitz,Microsoft Research,nips,1.0,0.25,2017
Eric Horvitz,Microsoft Research,nips,3.0,0.55952,2019
Eric Horvitz,Microsoft Research,sigir,1.0,0.33333,2002
Eric Horvitz,Microsoft Research,sigir,1.0,0.33333,2005
Eric Horvitz,Microsoft Research,sigir,1.0,0.33333,2011
Eric Horvitz,Microsoft Research,sigir,1.0,0.5,2012
Eric Horvitz,Microsoft Research,sigir,1.0,0.25,2014
Eric Horvitz,Microsoft Research,sigir,1.0,0.25,2019
Eric Horvitz,Microsoft Research,tcss,1.0,0.5,2014
Eric Horvitz,Microsoft Research,ubicomp,1.0,0.33333,2003
Eric Horvitz,Microsoft Research,ubicomp,1.0,0.5,2006
Eric Horvitz,Microsoft Research,ubicomp,1.0,0.5,2012
Eric Horvitz,Microsoft Research,uist,1.0,0.25,2000
Eric Horvitz,Microsoft Research,uist,1.0,0.5,2007
Eric Horvitz,Microsoft Research,www,1.0,0.5,2002
Eric Horvitz,Microsoft Research,www,1.0,0.33333,2004
Eric Horvitz,Microsoft Research,www,1.0,0.33333,2007
Eric Horvitz,Microsoft Research,www,1.0,0.5,2008
Eric Horvitz,Microsoft Research,www,2.0,0.5,2012
Eric Horvitz,Microsoft Research,www,1.0,0.33333,2013
Eric Horvitz,Microsoft Research,www,1.0,0.25,2014
Eric Horvitz,Microsoft Research,www,2.0,0.66667,2015
Eric Horvitz,Microsoft Research,www,1.0,0.25,2017
Eric Horvitz,Microsoft Research,www,1.0,0.2,2020
Eric Quintane,European School of Management and Technology,socnet,1.0,0.25,2013
Eric Quintane,European School of Management and Technology,socnet,1.0,0.5,2015
Eric Quintane,European School of Management and Technology,socnet,1.0,0.33333,2016
Eric Quintane,European School of Management and Technology,socnet,1.0,0.33333,2017
Eric Quintane,European School of Management and Technology,socnet,2.0,0.75,2018
Erik Cambria,Nanyang Technological University,aaai,1.0,0.33333,2012
Erik Cambria,Nanyang Technological University,aaai,1.0,0.33333,2014
Erik Cambria,Nanyang Technological University,aaai,1.0,0.25,2015
Erik Cambria,Nanyang Technological University,aaai,5.0,1.0833,2018
Erik Cambria,Nanyang Technological University,aaai,1.0,0.16667,2019
Erik Cambria,Nanyang Technological University,acl,2.0,0.5,2017
Erik Cambria,Nanyang Technological University,acl,1.0,0.2,2018
Erik Cambria,Nanyang Technological University,acl,2.0,0.36667,2019
Erik Cambria,Nanyang Technological University,emnlp,1.0,0.33333,2015
Erik Cambria,Nanyang Technological University,emnlp,1.0,0.2,2017
Erik Cambria,Nanyang Technological University,emnlp,2.0,0.36667,2018
Erik Cambria,Nanyang Technological University,naacl,1.0,0.16667,2018
Erik Cambria,Nanyang Technological University,tcss,1.0,0.16667,2021
Erik Cambria,Nanyang Technological University,www,1.0,0.5,2018
Erik Jan van Leeuwen,Utrecht University,focs,1.0,0.25,2014
Erik Jan van Leeuwen,Utrecht University,socnet,1.0,0.33333,2015
Erik Jan van Leeuwen,Utrecht University,soda,1.0,0.5,2008
Erik Jan van Leeuwen,Utrecht University,soda,1.0,0.33333,2016
Erik Jan van Leeuwen,Utrecht University,soda,1.0,0.33333,2019
Erik M. Volz,Cornell University,socnet,1.0,0.33333,2008
Eugene Santos Jr.,Dartmouth College,aaai,1.0,0.5,1992
Eugene Santos Jr.,Dartmouth College,iros,1.0,0.33333,2004
Eugene Santos Jr.,Dartmouth College,nips,1.0,1.0,1988
Eugene Santos Jr.,Dartmouth College,tcss,1.0,0.14286,2018
Eva Kyndt,Swinburne University of Technology,socnet,1.0,0.2,2017
Eytan Adar,University of Michigan,aaai,1.0,0.125,2008
Eytan Adar,University of Michigan,acl,1.0,0.5,2015
Eytan Adar,University of Michigan,acl,1.0,0.33333,2016
Eytan Adar,University of Michigan,chiconf,1.0,1.0,2006
Eytan Adar,University of Michigan,chiconf,1.0,0.33333,2008
Eytan Adar,University of Michigan,chiconf,1.0,0.33333,2009
Eytan Adar,University of Michigan,chiconf,1.0,0.33333,2011
Eytan Adar,University of Michigan,chiconf,3.0,0.80952,2013
Eytan Adar,University of Michigan,chiconf,1.0,0.2,2014
Eytan Adar,University of Michigan,chiconf,1.0,0.25,2016
Eytan Adar,University of Michigan,chiconf,1.0,0.25,2017
Eytan Adar,University of Michigan,chiconf,2.0,0.58333,2019
Eytan Adar,University of Michigan,chiconf,1.0,0.25,2020
Eytan Adar,University of Michigan,emnlp,1.0,0.25,2016
Eytan Adar,University of Michigan,emnlp,1.0,0.33333,2017
Eytan Adar,University of Michigan,sigir,1.0,0.25,2007
Eytan Adar,University of Michigan,sigir,1.0,0.2,2014
Eytan Adar,University of Michigan,socnet,1.0,0.5,2003
Eytan Adar,University of Michigan,socnet,1.0,0.5,2005
Eytan Adar,University of Michigan,uist,1.0,0.33333,2000
Eytan Adar,University of Michigan,uist,1.0,0.25,2008
Eytan Adar,University of Michigan,uist,1.0,0.25,2012
Eytan Adar,University of Michigan,uist,1.0,0.33333,2014
Eytan Adar,University of Michigan,uist,1.0,0.2,2015
Eytan Adar,University of Michigan,uist,1.0,0.2,2016
Eytan Adar,University of Michigan,uist,1.0,0.25,2018
Eytan Adar,University of Michigan,vis,1.0,0.33333,2011
Eytan Adar,University of Michigan,vis,1.0,0.16667,2013
Eytan Adar,University of Michigan,vis,1.0,0.5,2017
Eytan Adar,University of Michigan,vis,1.0,0.5,2019
Eytan Adar,University of Michigan,vis,1.0,0.5,2021
Eytan Adar,University of Michigan,www,1.0,0.25,2003
Eytan Adar,University of Michigan,www,1.0,0.25,2007
Eytan Adar,University of Michigan,www,1.0,0.25,2018
Fabiana Zollo,Università Ca' Foscari,socnet,1.0,0.2,2017
Fahad Maqbool,University of Sargodha,tcss,1.0,0.125,2021
Falk Scholer,RMIT University,acl,2.0,0.66667,2007
Falk Scholer,RMIT University,emnlp,1.0,0.33333,2006
Falk Scholer,RMIT University,sigir,1.0,0.25,2002
Falk Scholer,RMIT University,sigir,2.0,0.75,2006
Falk Scholer,RMIT University,sigir,1.0,0.2,2009
Falk Scholer,RMIT University,sigir,1.0,0.33333,2011
Falk Scholer,RMIT University,sigir,1.0,0.33333,2012
Falk Scholer,RMIT University,sigir,1.0,0.2,2013
Falk Scholer,RMIT University,sigir,2.0,0.5,2015
Falk Scholer,RMIT University,sigir,2.0,0.5,2017
Falk Scholer,RMIT University,sigir,1.0,0.2,2018
Falk Scholer,RMIT University,tsc,1.0,0.25,2019
Fatima K. Abu Salem,American University of Beirut,tcss,1.0,0.2,2019
Federico Bianchi,Università degli Studi di Milano,aaai,1.0,0.33333,2019
Federico Bianchi,Università degli Studi di Milano,naacl,2.0,0.66667,2021
Federico Bianchi,Università degli Studi di Milano,socnet,1.0,0.33333,2018
Fei Tao,Beihang University,tcss,1.0,0.16667,2019
Filip Boen,KU Leuven,socnet,1.0,0.14286,2015
Flaminio Squazzoni,University of Milan,socnet,1.0,0.33333,2012
Flaminio Squazzoni,University of Milan,socnet,2.0,0.66667,2018
Florian Cafiero,Sciences Po,socnet,1.0,0.33333,2021
Francesca Spezzano,Boise State University,kdd,1.0,0.33333,2015
Francesca Spezzano,Boise State University,tsc,1.0,0.25,2021
Francesca Spezzano,Boise State University,vldb,1.0,0.5,2010
Francesca Spezzano,Boise State University,vldb,1.0,0.33333,2011
Francesca Spezzano,Boise State University,www,1.0,0.25,2020
Francesco Bullo,University of California - Santa Barbara,icra,1.0,0.33333,1999
Francesco Bullo,University of California - Santa Barbara,icra,1.0,0.5,2001
Francesco Bullo,University of California - Santa Barbara,icra,2.0,0.75,2002
Francesco Bullo,University of California - Santa Barbara,icra,1.0,0.2,2004
Francesco Bullo,University of California - Santa Barbara,icra,1.0,0.33333,2005
Francesco Bullo,University of California - Santa Barbara,icra,1.0,0.25,2008
Francesco Bullo,University of California - Santa Barbara,icra,1.0,0.25,2009
Francesco Bullo,University of California - Santa Barbara,icra,1.0,0.33333,2010
Francesco Bullo,University of California - Santa Barbara,iros,1.0,0.33333,2003
Francesco Bullo,University of California - Santa Barbara,iros,1.0,0.5,2008
Francesco Bullo,University of California - Santa Barbara,rss,1.0,0.33333,2006
Francesco Bullo,University of California - Santa Barbara,socnet,1.0,0.33333,2021
Francesco Calderoni,Università Cattolica del Sacro Cuore,socnet,1.0,0.33333,2017
Francesco Calderoni,Università Cattolica del Sacro Cuore,socnet,1.0,0.25,2019
Frank Tutzauer,University at Buffalo,socnet,1.0,0.33333,2006
Frank Tutzauer,University at Buffalo,socnet,1.0,1.0,2007
Frank W. Takes,Universiteit van Amsterdam,socnet,1.0,0.33333,2020
Frank van Tubergen,Utrecht University,socnet,1.0,0.33333,2013
Frank van Tubergen,Utrecht University,socnet,1.0,0.33333,2014
Frank van Tubergen,Utrecht University,socnet,2.0,0.5,2016
Fred Morstatter,University of Southern California,aaai,1.0,0.16667,2016
Fred Morstatter,University of Southern California,aaai,1.0,0.25,2021
Fred Morstatter,University of Southern California,acl,1.0,0.5,2016
Fred Morstatter,University of Southern California,tcss,1.0,0.2,2021
Fred Morstatter,University of Southern California,tsc,1.0,0.2,2018
Fruzsina Albert,Semmelweis Egyetem,socnet,1.0,0.25,2018
Fruzsina Albert,Semmelweis Egyetem,socnet,1.0,0.33333,2021
Gabriel A. Wainer,Carleton University,tcss,1.0,0.5,2020
Gabriel Otero,University of Amsterdam,socnet,1.0,0.25,2019
Gaby G. Dagher,Boise State University,ccs,1.0,0.2,2015
Gaby G. Dagher,Boise State University,tcss,1.0,0.25,2021
Gad Yair,The Hebrew University of Jerusalem,socnet,1.0,0.33333,2007
Garry Robins,University of Melbourne,socnet,1.0,0.33333,2001
Garry Robins,University of Melbourne,socnet,1.0,0.33333,2004
Garry Robins,University of Melbourne,socnet,1.0,0.5,2006
Garry Robins,University of Melbourne,socnet,2.0,0.45,2007
Garry Robins,University of Melbourne,socnet,2.0,0.58333,2009
Garry Robins,University of Melbourne,socnet,1.0,0.25,2010
Garry Robins,University of Melbourne,socnet,1.0,0.25,2012
Garry Robins,University of Melbourne,socnet,5.0,1.1944,2013
Garry Robins,University of Melbourne,socnet,1.0,0.33333,2015
Garry Robins,University of Melbourne,socnet,3.0,0.95,2016
Garry Robins,University of Melbourne,socnet,1.0,0.25,2018
Garud Iyengar,Columbia University,,aaai,1.0,0.5,2021
Garud Iyengar,Columbia University,,ec,1.0,0.5,2007
Garud Iyengar,Columbia University,,icml,1.0,0.33333,2015
Garud Iyengar,Columbia University,,icml,1.0,0.33333,2021
Garud Iyengar,Columbia University,,kdd,1.0,0.5,2019
Garud Iyengar,Columbia University,,nips,1.0,0.5,2019
Garud Iyengar,Columbia University,,rss,1.0,0.2,2018
Garud Iyengar,Columbia University,,stoc,1.0,0.5,2004
Garud Iyengar,Columbia University,,tcss,1.0,0.33333,2018
Garud Iyengar,Columbia University,,tcss,1.0,0.33333,2019
Garud Iyengar,Columbia University,,www,1.0,0.2,2019
Gary An,University of Vermont,tcss,1.0,0.2,2018
Gautam Srivastava,Brandon University,tcss,2.0,0.5,2020
Gautam Srivastava,Brandon University,tcss,3.0,0.66667,2021
Gemma Edwards,University of Manchester,socnet,1.0,0.25,2012
George Berry,Cornell University,socnet,1.0,0.25,2019
George Berry,Cornell University,www,1.0,0.5,2017
George Cybenko,Dartmouth College,ics,1.0,0.25,1990
George Cybenko,Dartmouth College,ics,1.0,0.16667,1991
George Cybenko,Dartmouth College,sensys,1.0,0.16667,2003
George Cybenko,Dartmouth College,vis,1.0,0.33333,1991
George G. Vega Yon,University of Southern California,socnet,1.0,0.33333,2021
George Loizou,University of London,socnet,1.0,0.33333,2007
Gerardo I. Simari,University of Oxford,aaai,1.0,0.25,2015
Gerardo I. Simari,University of Oxford,aaai,1.0,0.25,2016
Gerardo I. Simari,University of Oxford,icde,1.0,0.25,2009
Gerardo I. Simari,University of Oxford,ijcai,1.0,0.33333,2013
Gerardo I. Simari,University of Oxford,ijcai,1.0,0.2,2015
Gerardo I. Simari,University of Oxford,tcss,1.0,0.25,2019
Geyong Min,University of Exeter,imc,1.0,0.125,2009
Geyong Min,University of Exeter,tcss,3.0,0.75,2019
Giancarlo Ragozini,Universita degli Studi di Napoli Federico II,socnet,1.0,0.33333,2014
Giancarlo Ragozini,Universita degli Studi di Napoli Federico II,socnet,1.0,0.33333,2019
Giangiacomo Bravo,Linnaeus university,socnet,1.0,0.33333,2012
Giangiacomo Bravo,Linnaeus university,socnet,1.0,0.33333,2018
Gianluca Demartini,University of Queensland,chiconf,1.0,0.25,2015
Gianluca Demartini,University of Queensland,sigir,1.0,0.33333,2012
Gianluca Demartini,University of Queensland,sigir,1.0,0.25,2018
Gianluca Demartini,University of Queensland,sigir,1.0,0.25,2019
Gianluca Demartini,University of Queensland,sigir,2.0,0.36667,2020
Gianluca Demartini,University of Queensland,tsc,1.0,0.25,2019
Gianluca Demartini,University of Queensland,ubicomp,1.0,0.25,2017
Gianluca Demartini,University of Queensland,www,1.0,0.33333,2012
Gianluca Demartini,University of Queensland,www,1.0,0.33333,2013
Gianluca Demartini,University of Queensland,www,1.0,0.33333,2014
Gianluca Demartini,University of Queensland,www,1.0,0.2,2015
Gianluca Demartini,University of Queensland,www,1.0,0.33333,2016
Gianluca Demartini,University of Queensland,www,1.0,0.16667,2019
Gigliola Vaglini,University of Pisa,icra,1.0,0.083333,2019
Gigliola Vaglini,University of Pisa,icse,1.0,0.33333,1985
Gigliola Vaglini,University of Pisa,tcss,1.0,0.2,2019
Gil Viry,University of Edinburgh Sociology,socnet,1.0,1.0,2012
Gilad Ravid,Ben-Gurion University of the Negev,socnet,1.0,0.33333,2019
Giles Oatley,Federation University Australia,tcss,1.0,0.16667,2021
Giulia Berlusconi,University of Surrey,socnet,1.0,0.33333,2017
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.14286,2006
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.2,2007
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.125,2008
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.125,2009
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.14286,2010
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.125,2013
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.14286,2014
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.16667,2015
Giulio Jacucci,University of Helsinki,chiconf,2.0,0.7,2016
Giulio Jacucci,University of Helsinki,chiconf,2.0,0.58333,2017
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.125,2018
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.5,2019
Giulio Jacucci,University of Helsinki,chiconf,1.0,0.25,2021
Giulio Jacucci,University of Helsinki,ismb,1.0,0.071429,2018
Giulio Jacucci,University of Helsinki,sigir,1.0,0.125,2014
Giulio Jacucci,University of Helsinki,sigir,1.0,0.25,2019
Giulio Jacucci,University of Helsinki,tsc,1.0,0.16667,2021
Giulio Jacucci,University of Helsinki,ubicomp,1.0,0.090909,2012
Giulio Jacucci,University of Helsinki,ubicomp,1.0,0.14286,2015
Giulio Jacucci,University of Helsinki,ubicomp,1.0,0.33333,2017
Giulio Jacucci,University of Helsinki,ubicomp,1.0,0.25,2018
Giulio Jacucci,University of Helsinki,uist,1.0,0.2,2012
Giulio Jacucci,University of Helsinki,vr,1.0,0.16667,2016
Giuseppe (Joe) Labianca,University of Exeter,socnet,1.0,0.33333,2012
Giuseppe (Joe) Labianca,University of Exeter,socnet,2.0,0.41667,2014
Giuseppe (Joe) Labianca,University of Exeter,socnet,1.0,0.33333,2016
Giuseppe (Joe) Labianca,University of Exeter,socnet,1.0,0.2,2018
Giuseppe (Joe) Labianca,University of Exeter,socnet,1.0,0.33333,2020
Giuseppe (Joe) Labianca,University of Exeter,socnet,1.0,0.5,2021
Giuseppe Giordano,Università degli Studi di Salerno,socnet,1.0,0.33333,2019
Godefridus G. van Merode,Maastricht University,socnet,1.0,0.25,2004
Greg Ver Steeg,University of Southern California,aaai,1.0,0.33333,2011
Greg Ver Steeg,University of Southern California,aaai,1.0,0.33333,2014
Greg Ver Steeg,University of Southern California,aaai,1.0,0.16667,2019
Greg Ver Steeg,University of Southern California,aaai,2.0,0.325,2020
Greg Ver Steeg,University of Southern California,aaai,1.0,0.25,2021
Greg Ver Steeg,University of Southern California,emnlp,1.0,0.25,2019
Greg Ver Steeg,University of Southern California,icml,1.0,0.25,2014
Greg Ver Steeg,University of Southern California,icml,1.0,0.5,2016
Greg Ver Steeg,University of Southern California,icml,1.0,0.125,2019
Greg Ver Steeg,University of Southern California,icml,2.0,0.45,2020
Greg Ver Steeg,University of Southern California,ijcai,1.0,0.25,2017
Greg Ver Steeg,University of Southern California,nips,1.0,0.5,2014
Greg Ver Steeg,University of Southern California,nips,1.0,0.33333,2016
Greg Ver Steeg,University of Southern California,nips,1.0,0.2,2018
Greg Ver Steeg,University of Southern California,nips,2.0,0.5,2019
Greg Ver Steeg,University of Southern California,tcss,1.0,0.25,2014
Greg Ver Steeg,University of Southern California,tcss,1.0,0.2,2021
Greg Ver Steeg,University of Southern California,www,1.0,0.5,2012
Greg Ver Steeg,University of Southern California,www,1.0,0.25,2016
Greg Ver Steeg,University of Southern California,www,1.0,0.2,2017
Gregory Lee Phillips II,Northwestern University Feinberg School of Medicine,chiconf,1.0,0.14286,2016
Gregory Lee Phillips II,Northwestern University Feinberg School of Medicine,socnet,1.0,0.25,2017
Gregory Lee Phillips II,Northwestern University Feinberg School of Medicine,socnet,1.0,0.16667,2021
Guandong Xu,University of Technology Sydney,aaai,1.0,0.2,2011
Guandong Xu,University of Technology Sydney,aaai,1.0,0.2,2012
Guandong Xu,University of Technology Sydney,aaai,1.0,0.16667,2014
Guandong Xu,University of Technology Sydney,aaai,1.0,0.25,2019
Guandong Xu,University of Technology Sydney,ase,1.0,0.14286,2018
Guandong Xu,University of Technology Sydney,ase,1.0,0.14286,2019
Guandong Xu,University of Technology Sydney,cvpr,1.0,0.25,2019
Guandong Xu,University of Technology Sydney,emnlp,1.0,0.2,2019
Guandong Xu,University of Technology Sydney,ijcai,1.0,0.16667,2013
Guandong Xu,University of Technology Sydney,ijcai,1.0,0.16667,2017
Guandong Xu,University of Technology Sydney,ijcai,1.0,0.125,2018
Guandong Xu,University of Technology Sydney,sigir,2.0,0.5,2021
Guandong Xu,University of Technology Sydney,tcss,1.0,0.16667,2021
Guandong Xu,University of Technology Sydney,www,1.0,0.16667,2013
Guandong Xu,University of Technology Sydney,www,1.0,0.2,2020
Guangchun Luo,University of Electronic Science and Technology of China,tcss,1.0,0.16667,2019
Guangjie Han,Hohai University,tcss,1.0,0.25,2021
Guangmo Tong,University of Delaware,emsoft,1.0,0.5,2014
Guangmo Tong,University of Delaware,nips,1.0,0.33333,2018
Guangmo Tong,University of Delaware,nips,1.0,1.0,2020
Guangmo Tong,University of Delaware,rtas,1.0,0.33333,2015
Guangmo Tong,University of Delaware,tcss,1.0,0.25,2016
Guangmo Tong,University of Delaware,tcss,1.0,0.33333,2018
Guangmo Tong,University of Delaware,tcss,1.0,0.25,2021
Guanjun Liu,Tongji University,tcss,1.0,0.25,2018
Guanjun Liu,Tongji University,tcss,1.0,0.25,2019
